name,e_bv_sfd,spectofiber
ECO03527,0.01969272,0.7252579
ECO09065,0.0151004,0.7716922
ECO05219,0.03763054,0.7485823
ECO00560,0.01708386,0.758182
ECO05851,0.02074061,0.7577883
ECO04039,0.0129369,0.772219
ECO12129,0.01146925,0.7579848
ECO01551,0.01087274,0.7763258
ECO04181,0.01611071,0.7759042
ECO06710,0.02101025,0.8036736
ECO11600,0.01581239,0.8907966
ECO03735,0.01514085,0.74358
ECO02135,0.0407957,0.7443618
ECO03330,0.02620526,0.7038366
ECO03320,0.0241417,0.6874725
ECO12350,0.01649101,0.8995399
ECO03236,0.01581043,0.7406436
ECO13117,0.03696072,0.8710721
ECO04235,0.02515161,0.7508537
ECO10659,0.0260155,0.7635335
ECO07032,0.0277105,0.7505572
ECO01612,0.02952902,0.9006383
ECO04864,0.03559651,0.8166255
ECO00167,0.02479036,0.8120659
ECO04056,0.03868483,0.7700706
ECO00130,0.04098438,0.7317128
ECO12391,0.0242899,0.7570052
ECO01455,0.02125448,0.7741671
ECO01944,0.03363132,0.75475
ECO04152,0.03596623,0.725998
ECO03572,0.02575853,0.7085421
ECO07838,0.02052615,0.7327886
ECO06439,0.01900275,0.7993585
ECO13043,0.02279536,0.7901807
ECO09493,0.01016061,0.7676732
ECO01429,0.01606702,0.7845457
ECO01440,0.0136294,0.797796
ECO11817,0.01043795,0.7666752
ECO00861,0.01034132,0.7520341
ECO09340,0.01052525,0.8584713
ECO09337,0.01026879,0.8156484
ECO09326,0.01312166,0.8061101
ECO04511,0.02062506,0.7576908
ECO10101,0.02605578,0.7390246
ECO07836,0.02847465,0.7757193
ECO07833,0.0297077,0.7597366
ECO04584,0.02975018,0.8047729
ECO06536,0.02851932,0.8142945
ECO10004,0.02852498,0.7521698
ECO01450,0.0198414,0.7532352
ECO02111,0.01233112,0.7633256
ECO06783,0.01509915,0.8446743
ECO01595,0.01471183,0.7235039
ECO09519,0.02501149,0.7538388
ECO00723,0.02516676,0.8053628
ECO10500,0.0477361,0.6677789
ECO08950,0.024656,0.7584294
ECO10644,0.02803982,0.7542708
ECO08023,0.02598487,0.7455101
ECO04250,0.02975622,0.7507587
ECO10902,0.01392182,0.8379257
ECO12408,0.03336053,0.73408
ECO01257,0.02365723,0.718317
ECO01483,0.0157453,0.8408797
ECO06753,0.01447577,0.7857707
ECO06389,0.009169431,0.8216127
ECO11037,0.02770546,0.7437846
ECO02454,0.03703715,0.7614114
ECO09369,0.01450965,0.6701576
ECO00600,0.02393515,0.8465773
ECO11720,0.01936792,0.7529798
ECO08780,0.02320121,0.75745
ECO04211,0.02598944,0.7505333
ECO08446,0.04534212,0.7801747
ECO00429,0.04045499,0.7617762
ECO07240,0.04124007,0.7735874
ECO06377,0.02988449,0.7549334
ECO04498,0.04790567,0.7502256
ECO07552,0.02425922,0.744786
ECO07896,0.02304477,0.7575959
ECO04189,0.03307629,0.7399532
ECO11884,0.035681,0.7175189
ECO13487,0.02914,0.7090618
ECO03395,0.03106342,0.5913883
ECO07334,0.02663393,0.6456576
ECO13366,0.02330169,0.8861641
ECO03097,0.02980983,0.7722045
ECO12557,0.02050246,0.7052858
ECO05801,0.02380619,0.6953201
ECO08483,0.02531002,0.7741096
ECO02782,0.01985968,0.7334691
ECO02876,0.01816574,0.7417091
ECO02799,0.02360696,0.7371401
ECO13134,0.01926639,0.7608897
ECO01724,0.02311492,0.7907831
ECO02811,0.02449085,0.8005924
ECO11041,0.02434975,0.8463473
ECO08241,0.04443786,0.7583431
ECO02830,0.03318438,0.7253052
ECO08239,0.03153481,0.7661479
ECO07121,0.04516118,0.7705743
ECO02341,0.02799604,0.6975535
ECO02503,0.02211399,0.73644
ECO06278,0.02235025,0.8221306
ECO04151,0.02585873,0.8148013
ECO02489,0.02069882,0.7579397
ECO02057,0.0345678,0.7337642
ECO12314,0.03132362,0.7678007
ECO02540,0.02316221,0.857771
ECO02546,0.01950194,0.8151919
ECO02527,0.01954551,0.878393
ECO00732,0.02148761,0.7977361
ECO02559,0.01935555,0.7818012
ECO02536,0.02300476,0.7663683
ECO03073,0.02684561,0.7426767
ECO08187,0.03296219,0.7781625
ECO03147,0.04239115,0.7908757
ECO10595,0.030705,0.7749354
ECO01797,0.03666586,0.7506803
ECO02598,0.0216653,0.7829475
ECO12628,0.02411901,0.705905
ECO02650,0.02731582,0.7686354
ECO02045,0.03280498,0.7061993
ECO04926,0.04051845,0.7665596
ECO02512,0.04665872,0.8139644
ECO08630,0.02370703,0.7188971
ECO08512,0.03487208,0.7431795
ECO13519,0.02327755,0.7254115
ECO00081,0.01793014,0.7427371
ECO03634,0.01790871,0.7267974
ECO01886,0.01284263,0.7476463
ECO08409,0.03172247,0.7444596
ECO09890,0.03562958,0.7425983
ECO08796,0.02300866,0.7840687
ECO06101,0.01119171,0.7193515
ECO06831,0.01178275,0.7242243
ECO08823,0.01132538,0.7680104
ECO03807,0.01390341,0.7138715
ECO11566,0.01040591,0.7268673
ECO12290,0.009586261,0.7338829
ECO06684,0.009372722,0.7503613
ECO06688,0.009336828,0.7335303
ECO08812,0.01037999,0.7461262
ECO00173,0.01003003,0.8104612
ECO10973,0.02265749,0.7157847
ECO12289,0.03087368,0.811126
ECO02227,0.02092409,0.7739812
ECO01860,0.01935387,0.7412792
ECO12466,0.01537291,0.7321867
ECO02237,0.01200911,0.7756841
ECO12489,0.01650624,0.8127933
ECO08290,0.02087942,0.8248397
ECO02251,0.01790693,0.7615774
ECO08271,0.02067256,0.7431574
ECO08359,0.02639729,0.7529011
ECO12524,0.0290278,0.7278767
ECO02324,0.03773101,0.7396337
ECO03442,0.02726756,0.7420051
ECO06728,0.02520595,0.7157693
ECO02368,0.02285102,0.7914799
ECO11255,0.02514409,0.7883622
ECO00994,0.0543196,0.7511776
ECO11170,0.02915629,0.7703684
ECO06450,0.0300947,0.7749884
ECO04577,0.02775747,0.735471
ECO11999,0.04137367,0.7248359
ECO06524,0.0307585,0.81102
ECO06960,0.01277027,0.800124
ECO10920,0.01312651,0.8345186
ECO05902,0.01410995,0.8107163
ECO03174,0.01303487,0.7660483
ECO03115,0.01416139,0.8264073
ECO11144,0.02899117,0.7515216
ECO06789,0.02491346,0.8145402
ECO06465,0.005166826,0.7802824
ECO09619,0.01367771,0.7387966
ECO10138,0.01614259,0.7768795
ECO12891,0.02235647,0.7319762
ECO12393,0.03425584,0.7904578
ECO03470,0.03078561,0.6953651
ECO07877,0.03061344,0.7498401
ECO05995,0.02540386,0.726127
ECO04440,0.008928843,0.7142128
ECO11221,0.02460553,0.7648937
ECO09594,0.0126996,0.7544577
ECO04246,0.008824241,0.7478107
ECO11673,0.02817351,0.8247291
ECO05891,0.02600582,0.7550119
ECO07069,0.0385977,0.7452505
ECO04898,0.0385977,0.7452505
ECO12352,0.03167092,0.7848212
ECO05225,0.02771031,0.7883174
ECO12831,0.02280409,0.7591234
ECO11785,0.02012329,0.7495302
ECO09057,0.02198456,0.7241735
ECO00356,0.01935907,0.7673402
ECO07950,0.02537148,0.7816015
ECO07068,0.03389215,0.7313912
ECO07997,0.03006285,0.7659425
ECO03372,0.03907917,0.7778503
ECO00859,0.01864743,0.767547
ECO12392,0.02481753,0.784808
ECO05439,0.02082037,0.7710137
ECO12033,0.01930248,0.7369447
ECO09284,0.01254186,0.8073825
ECO01481,0.01571531,0.9110436
ECO12038,0.02018835,0.8168623
ECO09229,0.01496473,0.8195697
ECO12075,0.02199279,0.7824728
ECO09348,0.02157678,0.7164092
ECO01979,0.02744965,0.7510865
ECO12428,0.02923508,0.6650169
ECO07467,0.0231924,0.7500327
ECO05074,0.0263756,0.7886316
ECO07626,0.03056561,0.743754
ECO07669,0.03081274,0.7532511
ECO11127,0.03107365,0.7433994
ECO02931,0.03908475,0.7882653
ECO07283,0.04491255,0.8010899
ECO07041,0.02853912,0.6184072
ECO07680,0.03193557,0.8216181
ECO07600,0.04704357,0.8133369
ECO05578,0.04196273,0.8248732
ECO11451,0.06169182,0.7733448
ECO07706,0.03973572,0.8291549
ECO08402,0.02715416,0.7684438
ECO02419,0.01485118,0.7794292
ECO02458,0.02833151,0.7800198
ECO01342,0.02027012,0.7609504
ECO02415,0.03125038,0.7115032
ECO02416,0.02725705,0.7485881
ECO12559,0.02350102,0.7685049
ECO10059,0.02119775,0.7522978
ECO13125,0.02490838,0.7466289
ECO05653,0.01948653,0.7478483
ECO03025,0.02357677,0.7747893
ECO05765,0.04403602,0.7873995
ECO07055,0.04369339,0.7287129
ECO01765,0.02694627,0.7738174
ECO01775,0.02753379,0.7285135
ECO08240,0.02827442,0.7555123
ECO02868,0.02835995,0.7536439
ECO01928,0.0229941,0.7872121
ECO00215,0.02833334,0.7944877
ECO04368,0.02704784,0.7781971
ECO13576,0.02416851,0.7632707
ECO02657,0.04509792,0.7767158
ECO02891,0.03505785,0.7846907
ECO02890,0.04858286,0.6722823
ECO02562,0.02204587,0.8200107
ECO05677,0.02832208,0.792341
ECO03046,0.02477119,0.7957985
ECO08196,0.02189573,0.7732205
ECO02560,0.02306151,0.8401449
ECO03161,0.04378805,0.7818192
ECO08644,0.0313065,0.8102832
ECO10593,0.02907051,0.7651125
ECO04256,0.01898656,0.7889947
ECO02013,0.02126,0.777408
ECO02035,0.01601806,0.7517004
ECO04572,0.01534286,0.7726396
ECO04608,0.01716891,0.7089165
ECO11750,0.02174041,0.7958462
ECO04889,0.0377393,0.7849781
ECO04388,0.03104763,0.7721226
ECO02588,0.02489746,0.7727747
ECO13108,0.02353152,0.7881607
ECO11083,0.01616723,0.7712038
ECO06720,0.01640866,0.7273921
ECO11281,0.01027973,0.7610506
ECO06934,0.009372506,0.7752236
ECO08616,0.04512715,0.729797
ECO08631,0.02665858,0.7501445
ECO03850,0.00837177,0.7188702
ECO11362,0.009842992,0.7646394
ECO10174,0.03047168,0.7905818
ECO00442,0.02240736,0.7154327
ECO00116,0.0237234,0.7908642
ECO08158,0.0294949,0.8297174
ECO11426,0.02472265,0.8579616
ECO08317,0.03389435,0.8041241
ECO08390,0.02625789,0.7324089
ECO06769,0.01733101,0.7956714
ECO12814,0.01836013,0.7818715
ECO02242,0.01525525,0.778881
ECO01692,0.01984899,0.7812225
ECO02311,0.01824163,0.7872944
ECO01722,0.0238583,0.7919757
ECO08438,0.02204938,0.7891847
ECO08309,0.02526116,0.7568586
ECO08312,0.02372272,0.7818037
ECO08363,0.02405672,0.7655434
ECO02372,0.02888084,0.7372017
ECO02281,0.03106461,0.8310686
ECO01838,0.02535611,0.7843194
ECO03502,0.02669729,0.746702
ECO12487,0.01982468,0.7458322
ECO06041,0.02339636,0.79449
ECO00672,0.04326397,0.8976101
ECO12501,0.02947131,0.8035499
ECO03697,0.02947131,0.8035499
ECO00711,0.04106125,0.7310808
ECO04043,0.01404575,0.7781725
ECO13006,0.01165765,0.7227933
ECO00452,0.03594856,0.7702255
ECO02095,0.01987671,0.8228315
ECO08778,0.04056429,0.8348153
ECO07330,0.0219174,0.6879576
ECO03201,0.02392573,0.7423913
ECO09918,0.01167068,0.7574724
ECO06587,0.02566055,0.7962208
ECO07542,0.02250903,0.7725112
ECO03351,0.04658034,0.7183412
ECO07793,0.02656316,0.7335482
ECO07756,0.03146201,0.6006308
ECO12005,0.02710698,0.8005917
ECO11198,0.03027288,0.7672374
ECO11231,0.0272856,0.7989993
ECO11974,0.02560349,0.7471766
ECO01614,0.03284039,0.765254
ECO04838,0.04153749,0.774996
ECO05609,0.01366666,0.8344633
ECO09722,0.01497669,0.7940712
ECO03690,0.01584209,0.7602296
ECO12331,0.01050825,0.7875111
ECO10967,0.03214288,0.5206407
ECO09591,0.008930184,0.6938199
ECO09588,0.009442261,0.7325905
ECO00137,0.06825808,0.7290105
ECO11653,0.02673325,0.7782063
ECO12396,0.02009682,0.7169831
ECO12713,0.02328698,0.7488621
ECO11123,0.03225661,0.7210519
ECO12368,0.02389672,0.7824998
ECO13008,0.02672988,0.7446806
ECO00381,0.01040258,0.8537136
ECO06476,0.009196279,0.7760449
ECO04377,0.02378915,0.7509783
ECO04503,0.01902951,0.7289786
ECO00036,0.02399264,0.7404392
ECO11290,0.04413325,0.7254556
ECO04431,0.0225678,0.7423456
ECO00184,0.02633161,0.8052793
ECO06084,0.01291911,0.7072875
ECO12423,0.01374246,0.8380321
ECO00663,0.01764141,0.7578826
ECO04349,0.0218586,0.7499213
ECO13004,0.01746643,0.7604824
ECO09421,0.01242437,0.7659757
ECO09511,0.02267138,0.7162467
ECO01340,0.03091188,0.750833
ECO05690,0.03315495,0.8300299
ECO05836,0.0321722,0.7487658
ECO05143,0.02359682,0.7462422
ECO00833,0.022828,0.80235
ECO11337,0.02341307,0.7848756
ECO06341,0.0256867,0.7693022
ECO01732,0.01758813,0.787062
ECO03524,0.02095548,0.7299931
ECO03526,0.02095548,0.7299931
ECO02946,0.02486488,0.7236499
ECO09400,0.01577212,0.7328807
ECO09452,0.01323445,0.7780742
ECO11171,0.009018029,0.754316
ECO05856,0.02173335,0.744234
ECO09380,0.02230785,0.7202579
ECO05378,0.01882147,0.7937887
ECO04226,0.03159997,0.720974
ECO06519,0.01386297,0.8107592
ECO01981,0.02772688,0.7393417
ECO11307,0.02576181,0.6996244
ECO04495,0.04759987,0.7441202
ECO10260,0.02914572,0.7630799
ECO11964,0.03479901,0.7380166
ECO07556,0.02982209,0.7616744
ECO05558,0.04517674,0.7123671
ECO07590,0.04833009,0.7487832
ECO11332,0.06271968,0.7323873
ECO08344,0.01971957,0.7836859
ECO11431,0.0169614,0.8174993
ECO10574,0.01683403,0.6903323
ECO08495,0.02704687,0.7876749
ECO06246,0.0118872,0.7954575
ECO02470,0.0279506,0.7018442
ECO12572,0.01691044,0.8031064
ECO00971,0.01762476,0.7927318
ECO01966,0.01119015,0.7127672
ECO02907,0.02224541,0.7303275
ECO02820,0.02913134,0.8285785
ECO02879,0.02678358,0.8061498
ECO02854,0.03557729,0.8088532
ECO00978,0.02513325,0.7269102
ECO01810,0.03082817,0.7689644
ECO08214,0.04007873,0.7180573
ECO02532,0.02771857,0.8346107
ECO08153,0.02312848,0.8729811
ECO01970,0.01823971,0.7796186
ECO06202,0.01470434,0.7049347
ECO00214,0.01373111,0.8113156
ECO12845,0.03922826,0.8150668
ECO12593,0.02011001,0.7728605
ECO02511,0.04351486,0.7342519
ECO02545,0.01949843,0.7889804
ECO05706,0.02367905,0.9013489
ECO05725,0.02165645,0.7763137
ECO10968,0.02128098,0.8081855
ECO07044,0.02066693,0.7680739
ECO08194,0.02123811,0.7364104
ECO05732,0.02539646,0.9237838
ECO05781,0.04264773,0.76766
ECO04466,0.03208894,0.7261073
ECO00765,0.0244386,0.8248049
ECO01784,0.02630667,0.7536446
ECO02605,0.02819428,0.7980531
ECO02610,0.02825083,0.784525
ECO01781,0.02793941,0.7445501
ECO12596,0.02289831,0.7999279
ECO11819,0.02142117,0.7670724
ECO02064,0.05030531,0.8062751
ECO02584,0.02660564,0.7424483
ECO12604,0.02975639,0.7976101
ECO08613,0.0187531,0.7752637
ECO08646,0.02166471,0.7316638
ECO05174,0.03074021,0.7804038
ECO05972,0.0335758,0.7492032
ECO08347,0.02970713,0.7563757
ECO00115,0.0158633,0.7655365
ECO09760,0.03338303,0.7503667
ECO11069,0.02565406,0.8228036
ECO08712,0.01547846,0.7477053
ECO11361,0.01552557,0.7682843
ECO11583,0.01042435,0.7405552
ECO08696,0.008411561,0.7506152
ECO12257,0.01317413,0.8191396
ECO08397,0.0328259,0.7629479
ECO05351,0.02754962,0.7152358
ECO08665,0.01983172,0.7772944
ECO06834,0.008170222,0.7405622
ECO01908,0.009019895,0.7700752
ECO06679,0.009925451,0.7477534
ECO10991,0.02838925,0.7378369
ECO00646,0.0216832,0.8032482
ECO05750,0.01952974,0.8211747
ECO05800,0.01992534,0.8009998
ECO08548,0.02154352,0.7905236
ECO02216,0.03066953,0.6932348
ECO02212,0.02796619,0.7108085
ECO02219,0.02451259,0.7341268
ECO08308,0.02584234,0.7099204
ECO05503,0.02255762,0.7570266
ECO08039,0.02844904,0.7326939
ECO12293,0.01700512,0.8292778
ECO12490,0.01697141,0.6940856
ECO08376,0.01597767,0.7675487
ECO06770,0.01687786,0.8278633
ECO02359,0.02201052,0.7321746
ECO00936,0.02480196,0.8331069
ECO01703,0.02200571,0.8125553
ECO02342,0.02123648,0.7585115
ECO06966,0.02526493,0.7673247
ECO13534,0.02290316,0.8079771
ECO03112,0.04286835,0.8072868
ECO02314,0.02479215,0.7730337
ECO12479,0.02494698,0.793043
ECO02364,0.04000827,0.7751722
ECO05892,0.02971872,0.7555037
ECO12509,0.03063649,0.7508773
ECO13220,0.02767359,0.7773855
ECO00673,0.03167619,0.778441
ECO08832,0.02121945,0.7653124
ECO06043,0.01583926,0.761007
ECO09001,0.01712511,0.8230775
ECO11105,0.01103974,0.7055184
ECO09033,0.01932961,0.7977703
ECO13529,0.02113366,0.7464599
ECO11061,0.01887852,0.7747838
ECO09097,0.01358465,0.7424216
ECO04002,0.01696813,0.8385345
ECO09062,0.008894552,0.7706034
ECO06288,0.0151225,0.7501068
ECO09063,0.009823738,0.9343872
ECO11705,0.04516181,0.7714768
ECO01360,0.02341609,0.8543282
ECO02915,0.02378916,0.8159935
ECO02130,0.03234139,0.7907196
ECO02746,0.03182304,0.7788574
ECO02138,0.0299303,0.7778565
ECO11703,0.02857793,0.7379792
ECO11988,0.02858455,0.7685555
ECO02016,0.02844883,0.7811222
ECO00229,0.0296431,0.8152563
ECO13563,0.02644995,0.7254882
ECO04550,0.02729834,0.782953
ECO07721,0.03097497,0.7320381
ECO04630,0.0299537,0.7588563
ECO04213,0.02517154,0.7184054
ECO07843,0.02731331,0.8198507
ECO11219,0.02810429,0.7642095
ECO12002,0.04049178,0.7761643
ECO12007,0.03367997,0.7983178
ECO12715,0.03839767,0.7332411
ECO13531,0.015906,0.8360497
ECO12358,0.03025423,0.776253
ECO07752,0.03169717,0.6924616
ECO06414,0.008799564,0.7667434
ECO11862,0.04211775,0.7659768
ECO12333,0.0597377,0.8715174
ECO12410,0.02262472,0.7589853
ECO03619,0.02214943,0.7296652
ECO12388,0.02972747,0.8146126
ECO00972,0.03038537,0.9295022
ECO03904,0.03300839,0.743597
ECO12381,0.02707875,0.7975839
ECO13012,0.01404893,0.7441806
ECO06479,0.008826731,0.7940478
ECO09507,0.01033701,0.8372999
ECO04681,0.02400135,0.7719503
ECO01001,0.03465826,0.7600573
ECO03944,0.03046049,0.8217603
ECO07785,0.02563555,0.7869996
ECO06458,0.02504005,0.786487
ECO11754,0.03307209,0.7859343
ECO07155,0.02453133,0.777056
ECO04447,0.02453133,0.777056
ECO04579,0.02649836,0.7636679
ECO07766,0.02708349,0.7259193
ECO07130,0.01557169,0.7224427
ECO09441,0.0191664,0.7240834
ECO09489,0.02132051,0.7598196
ECO07942,0.03756081,0.7745241
ECO07813,0.03767961,0.739947
ECO13371,0.03668667,0.7656313
ECO00657,0.01829008,0.8226052
ECO13279,0.03286139,0.7602661
ECO07990,0.04564755,0.7197227
ECO08069,0.04548642,0.8592196
ECO01344,0.04079889,0.9579437
ECO12027,0.0356236,0.8666496
ECO00087,0.02801713,0.7652622
ECO11137,0.02626449,0.7454857
ECO11830,0.02519943,0.8409868
ECO08078,0.02310747,0.8205827
ECO11175,0.02515746,0.7397448
ECO09524,0.01413017,0.7902414
ECO09530,0.01793161,0.8302588
ECO12413,0.02798362,0.7906718
ECO09075,0.01781934,0.7520091
ECO05347,0.01691246,0.7632505
ECO09016,0.02335063,0.7502493
ECO09596,0.01439813,0.8211719
ECO09560,0.02120362,0.690686
ECO09626,0.02337096,0.7181932
ECO09599,0.01464103,0.7776381
ECO11340,0.01652936,0.9448771
ECO10652,0.0123858,0.7403542
ECO05658,0.0197059,0.7991864
ECO12052,0.01474809,0.7519878
ECO09382,0.009959242,0.7510062
ECO04336,0.02100114,0.7893996
ECO09282,0.01047042,0.7593292
ECO06108,0.01431388,0.8394238
ECO09412,0.01497972,0.7571108
ECO00782,0.02225429,0.7676696
ECO09447,0.01887066,0.7236822
ECO01371,0.0226837,0.7802716
ECO01134,0.01640776,0.8126324
ECO04422,0.02461014,0.7573165
ECO07145,0.02692641,0.7617812
ECO04792,0.01203074,0.7476186
ECO07191,0.02905587,0.7036793
ECO03900,0.04678812,0.7698106
ECO04202,0.02620842,0.757535
ECO10170,0.03428592,0.8131491
ECO04216,0.03153989,0.71177
ECO07816,0.01857625,0.7721987
ECO10493,0.03116657,0.7305861
ECO10498,0.03128774,0.7474544
ECO04146,0.03009881,0.717885
ECO13539,0.02037398,0.5971594
ECO03791,0.0517408,0.8200447
ECO10579,0.03832559,0.7333089
ECO01705,0.01742828,0.7412132
ECO11486,0.01648615,0.7124009
ECO02438,0.02948228,0.7348148
ECO08415,0.04148327,0.7139378
ECO02479,0.02431881,0.7411184
ECO02221,0.02368563,0.7030437
ECO01716,0.02752151,0.7870977
ECO08173,0.02111466,0.784165
ECO02786,0.03746063,0.7404287
ECO02800,0.02753405,0.7462091
ECO02964,0.02020174,0.7914696
ECO02787,0.02814745,0.7597728
ECO01782,0.02904054,0.7789246
ECO08215,0.04083641,0.7599379
ECO02802,0.02638564,0.8191869
ECO02162,0.03274457,0.7883995
ECO00724,0.02524252,0.7791746
ECO02168,0.02720574,0.7882234
ECO12629,0.0390525,0.7473217
ECO04650,0.02307004,0.8359158
ECO04945,0.05522524,0.796122
ECO01664,0.02431289,0.8025314
ECO00653,0.02532616,0.8558679
ECO10281,0.03558015,0.8069566
ECO02565,0.02415857,0.8372356
ECO01725,0.01957365,0.7141857
ECO02930,0.02349462,0.8133114
ECO02999,0.02180449,0.7941406
ECO08189,0.02180449,0.7941406
ECO02526,0.03920894,0.7973385
ECO13142,0.02977766,0.7529577
ECO02535,0.02315989,0.7298532
ECO00738,0.02544257,0.7681717
ECO02631,0.03981399,0.7611685
ECO02632,0.02514931,0.8543116
ECO09184,0.02749019,0.7786282
ECO12656,0.02220969,0.75064
ECO02607,0.03073385,0.8034195
ECO02621,0.03139296,0.7967519
ECO08228,0.03686903,0.7573224
ECO00743,0.02790094,0.729844
ECO03301,0.02885737,0.7734856
ECO12610,0.02191444,0.8092734
ECO04344,0.02939803,0.7226492
ECO02642,0.02402541,0.6640351
ECO02005,0.01732505,0.8572043
ECO12611,0.03069071,0.7595279
ECO08604,0.01744573,0.7525526
ECO02932,0.04523486,0.8243112
ECO01953,0.04821863,0.760662
ECO11007,0.03119318,0.7696438
ECO06821,0.01737474,0.8739672
ECO06032,0.01557704,0.7654325
ECO10617,0.01556702,0.7427483
ECO11503,0.009408992,0.7322112
ECO06120,0.01037936,0.7542698
ECO03784,0.01007117,0.740577
ECO13273,0.01067979,0.7347678
ECO08763,0.01067979,0.7347678
ECO00132,0.01267667,0.7205377
ECO01206,0.009780437,0.7296108
ECO06155,0.009780437,0.7296108
ECO06666,0.01095125,0.7303869
ECO01926,0.01003009,0.7662674
ECO13184,0.009168427,0.8136508
ECO00647,0.02034816,0.8162596
ECO08131,0.03878788,0.83571
ECO08496,0.02047483,0.6795709
ECO02223,0.02434473,0.7137923
ECO02241,0.0217474,0.7535687
ECO02222,0.01504734,0.7969789
ECO11798,0.0290423,0.7193413
ECO07603,0.04005572,0.7354758
ECO08171,0.02638949,0.7681059
ECO13413,0.032205,0.9255435
ECO00531,0.01916018,0.716289
ECO11591,0.0349105,0.7732113
ECO07987,0.0502302,0.741946
ECO08103,0.04678625,0.7915109
ECO09484,0.02334632,0.741845
ECO09650,0.02786762,0.771881
ECO01666,0.02826969,0.8056093
ECO00565,0.01542009,0.7687232
ECO13124,0.0240797,0.7624762
ECO02313,0.01861135,0.8706027
ECO05643,0.01740599,0.7259288
ECO10583,0.04284075,0.7252985
ECO08358,0.02628722,0.7300163
ECO05772,0.02637227,0.8288816
ECO06264,0.02817255,0.7151033
ECO12491,0.03176976,0.7763491
ECO08299,0.03133785,0.7561755
ECO02371,0.02633246,0.7298982
ECO10791,0.01424015,0.7718949
ECO11375,0.03351752,0.7988427
ECO00922,0.03685797,0.7595255
ECO02754,0.03642055,0.8105693
ECO08302,0.03504606,0.7856032
ECO06372,0.03045242,0.7469803
ECO00151,0.02439732,0.7532791
ECO11971,0.02657968,0.7949558
ECO11297,0.02479302,0.758067
ECO04514,0.02774856,0.8266762
ECO04583,0.02394181,0.7843991
ECO11179,0.03783351,0.7388909
ECO07715,0.02988454,0.7832192
ECO04795,0.03894106,0.7846439
ECO03477,0.015599,0.7498642
ECO04690,0.02273448,0.8049896
ECO10654,0.02713524,0.7659273
ECO01329,0.02845452,0.8216703
ECO06028,0.02298376,0.8083159
ECO03986,0.01614254,0.7390019
ECO00178,0.02030261,0.8012554
ECO12363,0.0202283,0.7544845
ECO03628,0.02075961,0.7374168
ECO04385,0.03022789,0.7601117
ECO03508,0.02194182,0.7944056
ECO10339,0.03726891,0.8246507
ECO11710,0.02132282,0.7014933
ECO05747,0.01840049,0.8114133
ECO04653,0.02014013,0.7981783
ECO09520,0.01086577,0.7064681
ECO05008,0.03893828,0.7490337
ECO11610,0.0226531,0.8004783
ECO05249,0.02288319,0.7665126
ECO10742,0.03824696,0.8342987
ECO07405,0.03656118,0.7595572
ECO13428,0.0341281,0.8553289
ECO11304,0.02682952,0.6632422
ECO03074,0.04765453,0.8011066
ECO05841,0.02947303,0.7513322
ECO10085,0.01812852,0.7644183
ECO10643,0.02667011,0.7497064
ECO08022,0.0251307,0.755719
ECO11162,0.02327891,0.7443572
ECO04373,0.01932232,0.7624704
ECO04249,0.03190973,0.7811007
ECO07572,0.02402189,0.6758202
ECO04268,0.02215334,0.7186484
ECO07661,0.02709551,0.6271219
ECO12053,0.01039323,0.7662901
ECO07119,0.0130079,0.7523385
ECO09252,0.01344833,0.7895116
ECO11402,0.01091369,0.912532
ECO05878,0.02903682,0.8021716
ECO09402,0.01726204,0.7292872
ECO05520,0.02255182,0.7812045
ECO12994,0.0136834,0.8587196
