agntosf,ambigagn,composite,defagn,defliner,defseyf,defstarform,galname,sftoagn
False,False,False,False,False,False,True,ECO04749,False
False,False,True,False,False,False,False,ECO04751,False
False,False,False,False,False,False,True,ECO04752,False
False,False,False,True,True,False,False,ECO04755,False
False,False,False,False,False,False,True,ECO04756,False
False,False,False,False,False,False,True,ECO04757,False
False,False,False,True,True,False,False,ECO04762,False
False,False,False,True,True,False,False,ECO04763,False
False,False,False,True,True,False,False,ECO04766,False
False,False,False,False,False,False,True,ECO04768,False
False,False,False,False,False,False,True,ECO04771,False
False,False,False,False,False,False,True,ECO04772,False
False,False,False,True,True,False,False,ECO04773,False
False,False,False,True,True,False,False,ECO04774,False
False,False,False,False,False,False,True,ECO04775,False
False,False,False,True,False,True,False,ECO04776,False
False,False,False,False,False,False,True,ECO04778,False
False,False,False,False,False,False,True,ECO04779,False
False,False,False,False,False,False,True,ECO04781,False
False,True,False,True,False,False,False,ECO04783,False
False,False,False,False,False,False,True,ECO04784,False
False,False,False,False,False,False,True,ECO04785,False
False,False,False,False,False,False,True,ECO04786,False
False,False,False,False,False,False,True,ECO04787,False
False,False,False,False,False,False,True,ECO04788,False
False,False,False,False,False,False,True,ECO04789,False
False,False,False,False,False,False,True,ECO04791,False
False,False,False,False,False,False,True,ECO04793,False
False,False,False,False,False,False,True,ECO04795,False
False,False,False,False,False,False,True,ECO04797,False
False,False,False,True,True,False,False,ECO04800,False
False,False,False,False,False,False,True,ECO04801,False
False,False,False,False,False,False,True,ECO04803,False
False,False,False,False,False,False,True,ECO04804,False
False,False,False,False,False,False,True,ECO04806,False
False,False,False,False,False,False,False,ECO04807,True
False,False,False,False,False,False,True,ECO04808,False
False,False,True,False,False,False,False,ECO04809,False
False,False,False,False,False,False,True,ECO04811,False
False,False,False,False,False,False,True,ECO04813,False
False,False,False,False,False,False,True,ECO04815,False
False,False,True,False,False,False,False,ECO04817,False
False,False,False,False,False,False,True,ECO04820,False
False,True,False,True,False,False,False,ECO04821,False
False,False,False,False,False,False,True,ECO04823,False
False,False,False,True,True,False,False,ECO04826,False
False,False,True,False,False,False,False,ECO04828,False
False,False,True,False,False,False,False,ECO04829,False
False,True,False,True,False,False,False,ECO04830,False
False,False,False,True,True,False,False,ECO04831,False
False,False,False,False,False,False,True,ECO04833,False
False,False,False,False,False,False,True,ECO04834,False
False,False,False,False,False,False,True,ECO04836,False
False,False,False,False,False,False,True,ECO04838,False
False,False,False,False,False,False,True,ECO04839,False
False,True,False,True,False,False,False,ECO04840,False
False,False,False,False,False,False,True,ECO04846,False
False,False,False,False,False,False,True,ECO04848,False
False,False,False,True,True,False,False,ECO04850,False
False,False,False,False,False,False,True,ECO04851,False
False,False,False,False,False,False,True,ECO04852,False
False,False,False,False,False,False,True,ECO04853,False
False,False,False,False,False,False,True,ECO04854,False
False,False,False,False,False,False,True,ECO04858,False
False,False,False,False,False,False,True,ECO04862,False
False,False,False,False,False,False,True,ECO04863,False
False,False,False,False,False,False,False,ECO04864,True
False,False,False,False,False,False,True,ECO04866,False
False,False,False,False,False,False,True,ECO04867,False
False,False,False,False,False,False,True,ECO04868,False
False,False,True,False,False,False,False,ECO04869,False
False,False,False,False,False,False,True,ECO04871,False
False,False,False,False,False,False,True,ECO04872,False
False,False,False,False,False,False,True,ECO04873,False
False,False,False,False,False,False,True,ECO04877,False
False,False,False,False,False,False,True,ECO04878,False
False,False,False,False,False,False,True,ECO04880,False
False,False,True,False,False,False,False,ECO04881,False
False,False,False,False,False,False,True,ECO04883,False
False,False,False,False,False,False,True,ECO04884,False
False,False,False,False,False,False,True,ECO04885,False
False,False,True,False,False,False,False,ECO04888,False
False,False,False,True,True,False,False,ECO04889,False
False,False,False,False,False,False,True,ECO04890,False
False,False,False,True,True,False,False,ECO04891,False
False,False,False,False,False,False,True,ECO04892,False
False,False,False,True,True,False,False,ECO04894,False
False,True,False,True,False,False,False,ECO04895,False
False,False,False,True,True,False,False,ECO04896,False
False,False,False,False,False,False,True,ECO04898,False
False,False,False,False,False,False,True,ECO04900,False
False,False,False,False,False,False,True,ECO04902,False
False,False,False,False,False,False,True,ECO04903,False
False,False,True,False,False,False,False,ECO04904,False
False,False,False,False,False,False,True,ECO04907,False
False,False,False,False,False,False,True,ECO04910,False
False,False,True,False,False,False,False,ECO04911,False
False,False,False,False,False,False,True,ECO04915,False
False,False,True,False,False,False,False,ECO04916,False
False,False,False,False,False,False,True,ECO04917,False
False,False,False,False,False,False,True,ECO04918,False
False,False,True,False,False,False,False,ECO04920,False
False,False,False,False,False,False,True,ECO04921,False
False,False,False,True,True,False,False,ECO04922,False
False,False,False,False,False,False,True,ECO04923,False
False,False,False,False,False,False,True,ECO04924,False
False,False,False,False,False,False,True,ECO04925,False
False,False,False,False,False,False,True,ECO04926,False
False,False,False,False,False,False,True,ECO04927,False
False,False,False,False,False,False,True,ECO04928,False
False,False,False,False,False,False,True,ECO04930,False
False,False,False,False,False,False,True,ECO04931,False
False,False,True,False,False,False,False,ECO04932,False
False,False,False,False,False,False,True,ECO04933,False
False,False,False,False,False,False,True,ECO04936,False
False,False,True,False,False,False,False,ECO04939,False
False,False,False,False,False,False,True,ECO04940,False
False,False,False,False,False,False,True,ECO04941,False
False,False,False,False,False,False,True,ECO04942,False
False,False,True,False,False,False,False,ECO04943,False
False,False,False,False,False,False,True,ECO04944,False
False,False,False,False,False,False,True,ECO04945,False
False,False,False,False,False,False,True,ECO04947,False
False,False,False,False,False,False,True,ECO04950,False
False,False,False,False,False,False,True,ECO04951,False
False,False,False,False,False,False,True,ECO04952,False
False,False,False,False,False,False,True,ECO04953,False
True,False,False,False,False,False,False,ECO04954,False
False,False,False,False,False,False,True,ECO04958,False
False,False,False,False,False,False,True,ECO04959,False
False,False,True,False,False,False,False,ECO04961,False
False,False,False,True,False,True,False,ECO04965,False
False,False,False,False,False,False,True,ECO04966,False
False,False,False,False,False,False,True,ECO04967,False
False,False,False,True,True,False,False,ECO04969,False
False,True,False,True,False,False,False,ECO04970,False
False,False,False,False,False,False,True,ECO04971,False
False,False,False,False,False,False,True,ECO04972,False
False,False,False,False,False,False,True,ECO04974,False
False,False,True,False,False,False,False,ECO04978,False
False,False,False,False,False,False,True,ECO04981,False
False,False,False,False,False,False,True,ECO04982,False
False,False,False,True,True,False,False,ECO04983,False
False,False,False,False,False,False,True,ECO04984,False
False,False,False,False,False,False,True,ECO04985,False
False,True,False,True,False,False,False,ECO04989,False
False,False,False,False,False,False,True,ECO04990,False
False,False,False,False,False,False,True,ECO04993,False
False,False,False,False,False,False,True,ECO04995,False
False,False,False,False,False,False,True,ECO04996,False
False,False,False,False,False,False,True,ECO04997,False
False,False,False,True,True,False,False,ECO04998,False
False,False,True,False,False,False,False,ECO05001,False
False,False,True,False,False,False,False,ECO05003,False
False,False,False,False,False,False,True,ECO05004,False
False,False,True,False,False,False,False,ECO05006,False
False,False,True,False,False,False,False,ECO05008,False
False,False,False,False,False,False,False,ECO05010,True
False,False,False,False,False,False,True,ECO05013,False
False,False,True,False,False,False,False,ECO05014,False
False,False,True,False,False,False,False,ECO05015,False
False,False,False,False,False,False,True,ECO05016,False
False,False,False,False,False,False,True,ECO05020,False
False,False,False,False,False,False,True,ECO05021,False
False,False,False,False,False,False,True,ECO05024,False
False,True,False,True,False,False,False,ECO05027,False
False,False,True,False,False,False,False,ECO05028,False
False,False,False,False,False,False,True,ECO05031,False
False,False,False,False,False,False,True,ECO05035,False
False,False,False,False,False,False,True,ECO05036,False
False,False,False,False,False,False,True,ECO05038,False
False,False,False,False,False,False,True,ECO05039,False
False,False,False,False,False,False,True,ECO05040,False
