galname,defstarform,composite,defseyf,defliner,ambigagn,sftoagn,agntosf,defagn,sftoagn1,sftoagn2
ECO12032,True,False,False,False,False,False,False,False,False,False
ECO12039,True,False,False,False,False,False,False,False,False,False
ECO12044,True,False,False,False,False,False,False,False,False,False
ECO12046,True,False,False,False,False,False,False,False,False,False
ECO12055,True,False,False,False,False,False,False,False,False,False
ECO12058,True,False,False,False,False,False,False,False,False,False
ECO12063,True,False,False,False,False,False,False,False,False,False
ECO12064,True,False,False,False,False,False,False,False,False,False
ECO12067,True,False,False,False,False,False,False,False,False,False
ECO12068,True,False,False,False,False,False,False,False,False,False
ECO12072,False,False,False,False,False,True,False,False,False,True
ECO12080,False,False,False,False,False,True,False,False,False,True
ECO12081,False,True,False,False,False,False,False,False,False,False
ECO12089,True,False,False,False,False,False,False,False,False,False
ECO12091,True,False,False,False,False,False,False,False,False,False
ECO12093,True,False,False,False,False,False,False,False,False,False
ECO12097,True,False,False,False,False,False,False,False,False,False
ECO12100,True,False,False,False,False,False,False,False,False,False
ECO12103,False,True,False,False,False,False,False,False,False,False
ECO12104,False,False,True,False,False,False,False,True,False,False
ECO12111,True,False,False,False,False,False,False,False,False,False
ECO12117,False,True,False,False,False,False,False,False,False,False
ECO12121,True,False,False,False,False,False,False,False,False,False
ECO12123,True,False,False,False,False,False,False,False,False,False
ECO12127,False,True,False,False,False,False,False,False,False,False
ECO12131,True,False,False,False,False,False,False,False,False,False
ECO12132,True,False,False,False,False,False,False,False,False,False
ECO12134,False,True,False,False,False,False,False,False,False,False
ECO12136,True,False,False,False,False,False,False,False,False,False
ECO12140,False,True,False,False,False,False,False,False,False,False
ECO12145,False,False,False,False,False,True,False,False,True,True
ECO12146,True,False,False,False,False,False,False,False,False,False
ECO12154,True,False,False,False,False,False,False,False,False,False
ECO12155,True,False,False,False,False,False,False,False,False,False
ECO12157,True,False,False,False,False,False,False,False,False,False
ECO12161,True,False,False,False,False,False,False,False,False,False
ECO12162,True,False,False,False,False,False,False,False,False,False
ECO12168,True,False,False,False,False,False,False,False,False,False
ECO12169,True,False,False,False,False,False,False,False,False,False
ECO12170,True,False,False,False,False,False,False,False,False,False
ECO12185,True,False,False,False,False,False,False,False,False,False
ECO12188,True,False,False,False,False,False,False,False,False,False
ECO12190,False,True,False,False,False,False,False,False,False,False
ECO12191,True,False,False,False,False,False,False,False,False,False
ECO12192,True,False,False,False,False,False,False,False,False,False
ECO12193,True,False,False,False,False,False,False,False,False,False
ECO12194,False,True,False,False,False,False,False,False,False,False
ECO12196,False,False,False,False,False,True,False,False,True,True
ECO12201,True,False,False,False,False,False,False,False,False,False
ECO12203,True,False,False,False,False,False,False,False,False,False
ECO12205,False,False,False,False,False,True,False,False,False,True
ECO12206,True,False,False,False,False,False,False,False,False,False
ECO12211,True,False,False,False,False,False,False,False,False,False
ECO12212,True,False,False,False,False,False,False,False,False,False
ECO12213,False,False,False,False,False,True,False,False,False,True
ECO12214,True,False,False,False,False,False,False,False,False,False
ECO12218,True,False,False,False,False,False,False,False,False,False
ECO12219,True,False,False,False,False,False,False,False,False,False
ECO12223,True,False,False,False,False,False,False,False,False,False
ECO12249,False,False,False,False,False,True,False,False,False,True
ECO12260,True,False,False,False,False,False,False,False,False,False
ECO12265,False,False,False,False,False,True,False,False,False,True
ECO12273,True,False,False,False,False,False,False,False,False,False
ECO12274,True,False,False,False,False,False,False,False,False,False
ECO12285,True,False,False,False,False,False,False,False,False,False
ECO12286,True,False,False,False,False,False,False,False,False,False
ECO12287,True,False,False,False,False,False,False,False,False,False
ECO12291,True,False,False,False,False,False,False,False,False,False
ECO12292,True,False,False,False,False,False,False,False,False,False
ECO12297,False,True,False,False,False,False,False,False,False,False
ECO12300,True,False,False,False,False,False,False,False,False,False
ECO12302,False,False,False,False,False,True,False,False,False,True
ECO12303,True,False,False,False,False,False,False,False,False,False
ECO12304,True,False,False,False,False,False,False,False,False,False
ECO12308,False,True,False,False,False,False,False,False,False,False
ECO12316,False,False,False,False,False,True,False,False,True,True
ECO12317,True,False,False,False,False,False,False,False,False,False
ECO12319,True,False,False,False,False,False,False,False,False,False
ECO12320,True,False,False,False,False,False,False,False,False,False
ECO12331,True,False,False,False,False,False,False,False,False,False
ECO12333,True,False,False,False,False,False,False,False,False,False
ECO12334,True,False,False,False,False,False,False,False,False,False
ECO12335,True,False,False,False,False,False,False,False,False,False
ECO12338,True,False,False,False,False,False,False,False,False,False
ECO12340,True,False,False,False,False,False,False,False,False,False
ECO12344,True,False,False,False,False,False,False,False,False,False
ECO12347,True,False,False,False,False,False,False,False,False,False
ECO12348,True,False,False,False,False,False,False,False,False,False
ECO12353,True,False,False,False,False,False,False,False,False,False
ECO12354,True,False,False,False,False,False,False,False,False,False
ECO12355,True,False,False,False,False,False,False,False,False,False
ECO12360,True,False,False,False,False,False,False,False,False,False
ECO12363,False,False,False,False,False,True,False,False,False,True
ECO12367,False,False,False,True,False,False,False,True,False,False
ECO12368,True,False,False,False,False,False,False,False,False,False
ECO12370,True,False,False,False,False,False,False,False,False,False
ECO12372,True,False,False,False,False,False,False,False,False,False
ECO12373,True,False,False,False,False,False,False,False,False,False
ECO12374,False,False,False,True,False,False,False,True,False,False
ECO12379,True,False,False,False,False,False,False,False,False,False
ECO12382,True,False,False,False,False,False,False,False,False,False
ECO12383,True,False,False,False,False,False,False,False,False,False
ECO12386,True,False,False,False,False,False,False,False,False,False
ECO12387,True,False,False,False,False,False,False,False,False,False
ECO12389,True,False,False,False,False,False,False,False,False,False
ECO12392,False,False,False,False,False,True,False,False,False,True
ECO12402,False,False,True,False,False,False,False,True,False,False
ECO12403,True,False,False,False,False,False,False,False,False,False
ECO12406,True,False,False,False,False,False,False,False,False,False
ECO12414,False,True,False,False,False,False,False,False,False,False
ECO12417,False,False,True,False,False,False,False,True,False,False
ECO12422,True,False,False,False,False,False,False,False,False,False
ECO12431,True,False,False,False,False,False,False,False,False,False
ECO12436,True,False,False,False,False,False,False,False,False,False
ECO12437,True,False,False,False,False,False,False,False,False,False
ECO12440,True,False,False,False,False,False,False,False,False,False
ECO12443,True,False,False,False,False,False,False,False,False,False
ECO12444,True,False,False,False,False,False,False,False,False,False
ECO12446,True,False,False,False,False,False,False,False,False,False
ECO12447,True,False,False,False,False,False,False,False,False,False
ECO12449,True,False,False,False,False,False,False,False,False,False
ECO12453,True,False,False,False,False,False,False,False,False,False
ECO12455,True,False,False,False,False,False,False,False,False,False
ECO12458,True,False,False,False,False,False,False,False,False,False
ECO12460,True,False,False,False,False,False,False,False,False,False
ECO12467,True,False,False,False,False,False,False,False,False,False
ECO12468,True,False,False,False,False,False,False,False,False,False
