#name     Ra     Dec
ECO03954 198.177  4.730  
ECO03958 198.186 31.809  
ECO01954 198.207 21.232  
ECO08768 198.216 27.880  
ECO02435 198.223 23.635  
ECO00757 198.225 17.154  
ECO08635 198.226 26.535  
ECO01529 198.227 36.882  
ECO00707 198.233 21.790  
ECO03959 198.242 31.259  
ECO00519 198.243 12.478  
ECO02354 198.243 21.135  
ECO06973 198.247 22.426  
ECO01955 198.254  6.465  
ECO01956 198.279 22.114  
ECO03960 198.292  9.691  
ECO08958 198.292 30.191  
ECO08948 198.293 29.980  
ECO07855 198.296  9.680  
ECO07136 198.301 30.362  
ECO00973 198.303 24.353  
ECO07841 198.319  9.509  
ECO06242 198.336 30.560  
ECO03961 198.337  6.061  
ECO06243 198.339 30.320  
ECO06244 198.352  8.040  
ECO06241 198.356 33.290  
ECO02687 198.357 16.813  
ECO03962 198.357 27.763  
ECO03963 198.362 27.802  
ECO10934 198.372 45.336  
ECO02289 198.373 21.844  
ECO01957 198.373  7.891  
ECO07551 198.377  3.362  
ECO11441 198.382 30.149  
ECO03964 198.394 15.992  
ECO08886 198.397 29.126  
ECO12413 198.397  8.094  
ECO02688 198.417 16.658  
ECO06245 198.418 12.689  
ECO06734 198.422 22.626  
ECO02505 198.434 19.847  
ECO03965 198.435  6.992  
ECO03967 198.439 24.983  
ECO10486 198.448 13.679  
ECO03966 198.455  6.963  
ECO08730 198.455 27.469  
ECO05113 198.456 45.075  
ECO03968 198.459 17.076  
ECO06246 198.462 23.255  
ECO11362 198.474 28.071  
ECO03969 198.475  6.961  
ECO02689 198.476 16.728  
ECO08809 198.479 28.296  
ECO02726 198.488 16.610  
ECO06247 198.490 35.315  
ECO09445 198.504 37.696  
ECO11619 198.506 29.407  
ECO00974 198.514 23.312  
ECO06249 198.527 48.156  
ECO02737 198.539 17.367  
ECO02738 198.545 17.261  
ECO09966 198.550 20.519  
ECO03971 198.598 30.485  
ECO02368 198.606 21.587  
ECO06974 198.612 21.297  
ECO06250 198.636  2.565  
ECO10211 198.637  0.592  
ECO03970 198.642  3.041  
ECO00764 198.644 16.888  
ECO08903 198.657 29.318  
ECO11127 198.661  9.147  
ECO06696 198.664 30.225  
ECO07519 198.667  3.020  
ECO06251 198.669 29.997  
ECO09258 198.670 35.036  
ECO02394 198.673 22.472  
ECO08831 198.677 28.473  
